24,22,MOUNTAIN,2
24,23,VILLAGE,3
24,24,GEOGRAPHY,2
24,25,MUSIC,2
24,26,MOUNTAIN,3
24,27,SEA,4
24,28,PHYSICS,2
24,29,ORANGE,3
24,30,CITY,3
24,31,SEA,4
24,32,BLUE,4
24,33,VILLAGE,4
24,34,ORANGE,1
24,35,MOUNTAIN,2
24,36,RED,2
24,37,PURPLE,3
24,38,RISK,3
24,39,ORANGE,3
24,40,VILLAGE,3
24,41,HOPE,3
24,42,GREEN,4
24,43,VILLAGE,3
24,44,GEOGRAPHY,2
24,45,ORANGE,4
24,46,MOUNTAIN,3
24,47,SEA,4
24,48,BLUE,4
24,49,VILLAGE,3
24,50,SAFETY,2
24,51,HISTORY,2
24,52,BLUE,4
24,53,VILLAGE,4
24,54,ORANGE,1
24,55,GREEN,4
24,56,DESERT,3
24,57,MUSIC,2
24,58,RISK,3
24,59,SEA,2
24,60,VILLAGE,3
25,21,HOPE,3
25,22,MOUNTAIN,2
25,23,VILLAGE,3
25,24,SEA,4
25,25,MUSIC,2
25,26,HISTORY,2
25,27,PURPLE,1
25,28,PHYSICS,2
25,29,VILLAGE,3
25,30,MUSIC,2
25,31,RED,2
25,32,GEOGRAPHY,2
25,33,VILLAGE,4
25,34,ORANGE,1
25,35,SAFETY,2
25,36,RED,2
25,37,MOUNTAIN,3
25,38,BLUE,1
25,39,PHYSICS,2
25,40,GREEN,3
25,41,CITY,4
25,42,GREEN,4
25,43,VILLAGE,3
25,44,RISK,3
25,45,ORANGE,4
25,46,MOUNTAIN,3
25,47,PURPLE,1
25,48,BLUE,4
25,49,ORANGE,3
25,50,GREEN,3
25,51,SEA,4
25,52,RISK,3
25,53,VILLAGE,4
25,54,ORANGE,1
25,55,GREEN,4
25,56,DESERT,3
25,57,MUSIC,2
25,58,BLUE,1
25,59,SEA,2
25,60,GREEN,3
26,21,PURPLE,1
26,22,VITALITY,2
26,23,BLUE,2
26,24,SEA,4
26,25,MUSIC,2
26,26,VITALITY,3
26,27,SEA,4
26,28,HOPE,2
26,29,ORANGE,3
26,30,GREEN,3
26,31,SEA,4
26,32,BLUE,4
26,33,VILLAGE,4
26,34,VITALITY,3
26,35,GREEN,4
26,36,DESERT,3
26,37,HOPE,2
26,38,BLUE,1
26,39,SEA,2
26,40,GREEN,3
26,41,PURPLE,1
26,42,GREEN,4
26,43,VILLAGE,3
26,44,SEA,4
26,45,MUSIC,2
26,46,VITALITY,3
26,47,SEA,4
26,48,DESERT,2
26,49,ORANGE,3
26,50,MUSIC,2
26,51,SEA,4
26,52,BLUE,4
26,53,VILLAGE,4
26,54,VITALITY,3
26,55,GREEN,4
26,56,LITERATURE,2
26,57,MOUNTAIN,3
26,58,BLUE,1
26,59,SEA,2
26,60,GREEN,3
27,21,HOPE,3
27,22,MOUNTAIN,2
27,23,BLUE,2
27,24,GEOGRAPHY,2
27,25,DESERT,2
